Timestamp,User,Action,Account_Status,Privilege,MFA,Risk
2026-07-03 21:15:00,EMP_034,Login,Active,Administrator,Enabled,Low
2026-07-03 08:42:00,SOC_ANALYST,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 15:17:00,BACKUP_ADMIN,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 13:11:00,EMP_032,Database Access,Active,Power User,Enabled,Low
2026-07-03 07:30:00,EMP_035,Login,Active,User,Enabled,Low
2026-07-03 12:16:00,EMP_049,Database Access,Active,Administrator,Disabled,Low
2026-07-03 21:39:00,EMP_044,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 05:38:00,EMP_049,Password Change,Active,User,Enabled,Low
2026-07-03 06:14:00,EMP_027,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 21:49:00,EMP_019,Login,Active,Power User,Enabled,Low
2026-07-03 13:48:00,EMP_005,Password Change,Active,Administrator,Enabled,Low
2026-07-03 17:49:00,EMP_040,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 14:07:00,EMP_031,Login,Active,User,Disabled,Low
2026-07-03 17:42:00,EMP_040,VPN Login,Active,User,Disabled,Low
2026-07-03 06:53:00,EMP_033,Login,Active,Administrator,Disabled,Low
2026-07-03 11:51:00,EMP_039,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 07:25:00,EMP_013,Database Access,Active,User,Disabled,Low
2026-07-03 02:34:00,EMP_037,Database Access,Active,Power User,Disabled,Low
2026-07-03 21:28:00,SOC_ANALYST,Password Change,Active,Power User,Enabled,Low
2026-07-03 18:03:00,NETWORK_ADMIN,MFA Challenge,Active,User,Enabled,Low
2026-07-03 18:39:00,EMP_021,Password Change,Active,Power User,Disabled,Low
2026-07-03 23:14:00,EMP_011,Login,Active,Administrator,Enabled,Low
2026-07-03 14:09:00,EMP_036,Password Change,Active,User,Disabled,Low
2026-07-03 19:54:00,EMP_006,MFA Challenge,Active,User,Disabled,Low
2026-07-03 10:17:00,EMP_004,Password Change,Active,User,Disabled,Low
2026-07-03 14:19:00,EMP_036,Database Access,Active,Administrator,Disabled,Low
2026-07-03 22:25:00,EMP_027,Password Change,Active,Power User,Enabled,Low
2026-07-03 14:28:00,EMP_042,Password Change,Active,Power User,Disabled,Low
2026-07-03 00:37:00,EMP_038,MFA Challenge,Active,User,Enabled,Low
2026-07-03 23:46:00,EMP_046,Login,Active,User,Enabled,Low
2026-07-03 19:26:00,SERVICE_SQL,Login,Active,Power User,Enabled,Low
2026-07-03 07:36:00,EMP_013,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 18:20:00,EMP_046,Password Change,Active,Administrator,Disabled,Low
2026-07-03 14:02:00,EMP_039,Login,Active,Power User,Disabled,Low
2026-07-03 10:26:00,EMP_040,Login,Active,Power User,Disabled,Low
2026-07-03 12:06:00,BACKUP_ADMIN,MFA Challenge,Active,User,Enabled,Low
2026-07-03 16:06:00,EMP_018,Database Access,Active,Administrator,Enabled,Low
2026-07-03 15:40:00,EMP_040,Password Change,Active,Administrator,Disabled,Low
2026-07-03 05:19:00,EMP_048,Login,Active,Administrator,Enabled,Low
2026-07-03 16:31:00,EMP_013,Database Access,Active,User,Enabled,Low
2026-07-03 08:59:00,SERVICE_SQL,Database Access,Active,User,Disabled,Low
2026-07-03 22:50:00,EMP_010,Password Change,Active,Power User,Disabled,Low
2026-07-03 09:17:00,SERVICE_SQL,Login,Active,Power User,Disabled,Low
2026-07-03 06:09:00,EMP_024,Database Access,Active,Administrator,Disabled,Low
2026-07-03 09:17:00,EMP_035,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 17:10:00,EMP_013,Login,Active,Power User,Disabled,Low
2026-07-03 22:00:00,EMP_023,Password Change,Active,Administrator,Disabled,Low
2026-07-03 16:47:00,EMP_028,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 15:08:00,EMP_045,Database Access,Active,Administrator,Disabled,Low
2026-07-03 13:39:00,SOC_ANALYST,VPN Login,Active,Power User,Enabled,Low
2026-07-03 21:52:00,EMP_024,Database Access,Active,User,Enabled,Low
2026-07-03 16:36:00,EMP_039,Password Change,Active,Administrator,Enabled,Low
2026-07-03 12:10:00,EMP_049,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 11:31:00,EMP_023,Password Change,Active,Power User,Enabled,Low
2026-07-03 06:30:00,EMP_030,Password Change,Active,Administrator,Enabled,Low
2026-07-03 04:17:00,SERVICE_SQL,Database Access,Active,Administrator,Disabled,Low
2026-07-03 06:35:00,EMP_019,Database Access,Active,User,Disabled,Low
2026-07-03 04:13:00,EMP_010,Database Access,Active,Administrator,Enabled,Low
2026-07-03 09:11:00,EMP_022,Login,Active,User,Enabled,Low
2026-07-03 14:25:00,EMP_048,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 02:46:00,EMP_037,Password Change,Active,Administrator,Disabled,Low
2026-07-03 21:40:00,NETWORK_ADMIN,Database Access,Active,Power User,Disabled,Low
2026-07-03 09:00:00,EMP_014,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 07:28:00,EMP_046,Login,Active,Power User,Enabled,Low
2026-07-03 02:04:00,EMP_035,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 23:04:00,EMP_007,Database Access,Active,Power User,Enabled,Low
2026-07-03 17:00:00,SERVICE_SQL,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 11:59:00,EMP_012,Login,Active,Administrator,Enabled,Low
2026-07-03 12:48:00,EMP_003,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 22:37:00,EMP_034,Database Access,Active,Power User,Enabled,Low
2026-07-03 12:18:00,EMP_012,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 18:38:00,EMP_027,Database Access,Active,Administrator,Disabled,Low
2026-07-03 03:29:00,EMP_004,Database Access,Active,Administrator,Enabled,Low
2026-07-03 11:51:00,EMP_045,Login,Active,User,Enabled,Low
2026-07-03 01:05:00,EMP_039,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 03:01:00,EMP_012,Login,Active,Power User,Enabled,Low
2026-07-03 01:32:00,SOC_ANALYST,VPN Login,Active,User,Disabled,Low
2026-07-03 05:50:00,SOC_ANALYST,Password Change,Active,User,Disabled,Low
2026-07-03 20:33:00,EMP_028,Database Access,Active,Power User,Enabled,Low
2026-07-03 15:07:00,EMP_038,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 11:13:00,EMP_044,Database Access,Active,User,Disabled,Low
2026-07-03 02:58:00,EMP_023,Login,Active,Power User,Disabled,Low
2026-07-03 00:16:00,EMP_027,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 08:09:00,EMP_009,MFA Challenge,Active,User,Disabled,Low
2026-07-03 15:59:00,EMP_013,VPN Login,Active,User,Disabled,Low
2026-07-03 23:11:00,EMP_031,VPN Login,Active,Power User,Disabled,Low
2026-07-03 16:47:00,EMP_031,VPN Login,Active,Power User,Enabled,Low
2026-07-03 16:56:00,EMP_041,Password Change,Active,Power User,Disabled,Low
2026-07-03 17:25:00,EMP_036,Login,Active,User,Disabled,Low
2026-07-03 18:40:00,EMP_003,VPN Login,Active,Power User,Disabled,Low
2026-07-03 18:12:00,EMP_007,Password Change,Active,Administrator,Enabled,Low
2026-07-03 22:21:00,EMP_003,Database Access,Active,User,Enabled,Low
2026-07-03 01:14:00,BACKUP_ADMIN,Password Change,Active,User,Disabled,Low
2026-07-03 02:49:00,EMP_028,Login,Active,User,Enabled,Low
2026-07-03 07:10:00,EMP_035,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 10:51:00,EMP_034,Password Change,Active,User,Disabled,Low
2026-07-03 07:33:00,EMP_041,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 04:19:00,EMP_046,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 17:57:00,EMP_035,VPN Login,Active,User,Disabled,Low
2026-07-03 03:02:00,EMP_028,Database Access,Active,Power User,Enabled,Low
2026-07-03 01:36:00,EMP_044,Password Change,Active,User,Disabled,Low
2026-07-03 16:36:00,EMP_023,VPN Login,Active,Power User,Disabled,Low
2026-07-03 09:49:00,EMP_029,Password Change,Active,Power User,Disabled,Low
2026-07-03 13:40:00,EMP_003,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 02:39:00,EMP_032,MFA Challenge,Active,User,Enabled,Low
2026-07-03 15:05:00,EMP_016,Password Change,Active,User,Disabled,Low
2026-07-03 02:43:00,EMP_008,Login,Active,Administrator,Disabled,Low
2026-07-03 18:02:00,EMP_018,Password Change,Active,User,Enabled,Low
2026-07-03 19:12:00,EMP_010,VPN Login,Active,Power User,Enabled,Low
2026-07-03 23:31:00,EMP_024,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 12:55:00,EMP_037,Password Change,Active,User,Disabled,Low
2026-07-03 11:51:00,EMP_037,Password Change,Active,Administrator,Enabled,Low
2026-07-03 08:06:00,EMP_023,Login,Active,User,Enabled,Low
2026-07-03 00:06:00,EMP_017,VPN Login,Active,Power User,Enabled,Low
2026-07-03 19:59:00,EMP_002,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 06:40:00,EMP_040,Password Change,Active,Administrator,Disabled,Low
2026-07-03 07:18:00,EMP_049,Login,Active,Power User,Enabled,Low
2026-07-03 23:41:00,EMP_017,Password Change,Active,Power User,Enabled,Low
2026-07-03 23:05:00,EMP_015,Login,Active,User,Enabled,Low
2026-07-03 14:42:00,EMP_021,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 10:09:00,EMP_025,Database Access,Active,Administrator,Disabled,Low
2026-07-03 17:26:00,EMP_003,Login,Active,User,Disabled,Low
2026-07-03 15:29:00,EMP_011,Database Access,Active,Administrator,Disabled,Low
2026-07-03 17:37:00,EMP_009,Login,Active,Administrator,Enabled,Low
2026-07-03 22:36:00,EMP_047,Database Access,Active,User,Enabled,Low
2026-07-03 07:36:00,NETWORK_ADMIN,Database Access,Active,Power User,Enabled,Low
2026-07-03 13:28:00,EMP_035,Login,Active,Power User,Disabled,Low
2026-07-03 14:04:00,EMP_035,Password Change,Active,Administrator,Disabled,Low
2026-07-03 15:56:00,EMP_044,Password Change,Active,Power User,Enabled,Low
2026-07-03 12:17:00,EMP_015,Password Change,Active,User,Enabled,Low
2026-07-03 11:44:00,EMP_012,Password Change,Active,Administrator,Enabled,Low
2026-07-03 00:22:00,EMP_044,Password Change,Active,Power User,Enabled,Low
2026-07-03 01:57:00,EMP_011,Password Change,Active,Power User,Disabled,Low
2026-07-03 06:03:00,EMP_024,Database Access,Active,User,Enabled,Low
2026-07-03 02:04:00,NETWORK_ADMIN,Login,Active,User,Disabled,Low
2026-07-03 20:50:00,EMP_044,Login,Active,Power User,Disabled,Low
2026-07-03 15:35:00,EMP_022,Database Access,Active,Power User,Disabled,Low
2026-07-03 05:59:00,EMP_010,Password Change,Active,Administrator,Disabled,Low
2026-07-03 15:51:00,NETWORK_ADMIN,Login,Active,User,Disabled,Low
2026-07-03 16:47:00,EMP_023,Login,Active,User,Disabled,Low
2026-07-03 23:38:00,EMP_011,Password Change,Active,Power User,Enabled,Low
2026-07-03 03:05:00,SOC_ANALYST,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 13:40:00,EMP_008,Password Change,Active,Power User,Disabled,Low
2026-07-03 18:36:00,EMP_001,Password Change,Active,Administrator,Disabled,Low
2026-07-03 20:23:00,EMP_025,Database Access,Active,Power User,Disabled,Low
2026-07-03 15:26:00,EMP_038,Login,Active,Power User,Disabled,Low
2026-07-03 02:40:00,EMP_050,Login,Active,Power User,Enabled,Low
2026-07-03 11:07:00,EMP_004,Password Change,Active,Administrator,Enabled,Low
2026-07-03 10:24:00,EMP_014,Password Change,Active,Power User,Disabled,Low
2026-07-03 07:55:00,EMP_005,Database Access,Active,Power User,Enabled,Low
2026-07-03 21:49:00,EMP_028,Login,Active,Power User,Enabled,Low
2026-07-03 00:55:00,EMP_040,Login,Active,Administrator,Disabled,Low
2026-07-03 21:18:00,EMP_008,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 12:55:00,EMP_043,Password Change,Active,Power User,Enabled,Low
2026-07-03 12:51:00,EMP_012,Password Change,Active,User,Disabled,Low
2026-07-03 22:37:00,EMP_026,Login,Active,Power User,Disabled,Low
2026-07-03 12:35:00,EMP_034,Login,Active,User,Disabled,Low
2026-07-03 05:37:00,EMP_002,Database Access,Active,Power User,Enabled,Low
2026-07-03 19:33:00,EMP_038,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 23:18:00,EMP_035,Password Change,Active,Power User,Enabled,Low
2026-07-03 04:51:00,EMP_001,Login,Active,Power User,Disabled,Low
2026-07-03 19:04:00,EMP_025,Password Change,Active,User,Enabled,Low
2026-07-03 15:43:00,EMP_017,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 14:10:00,EMP_022,Database Access,Active,Administrator,Enabled,Low
2026-07-03 19:54:00,EMP_024,VPN Login,Active,User,Disabled,Low
2026-07-03 01:54:00,EMP_045,Password Change,Active,User,Disabled,Low
2026-07-03 03:22:00,EMP_046,Login,Active,Administrator,Enabled,Low
2026-07-03 10:53:00,EMP_016,Login,Active,Power User,Enabled,Low
2026-07-03 07:32:00,EMP_005,Login,Active,Power User,Enabled,Low
2026-07-03 21:50:00,EMP_041,Database Access,Active,Power User,Disabled,Low
2026-07-03 15:21:00,EMP_012,Database Access,Active,User,Enabled,Low
2026-07-03 04:15:00,EMP_006,Login,Active,User,Enabled,Low
2026-07-03 18:36:00,EMP_027,Password Change,Active,Power User,Enabled,Low
2026-07-03 17:32:00,BACKUP_ADMIN,Login,Active,User,Enabled,Low
2026-07-03 09:46:00,EMP_005,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 04:37:00,EMP_025,Database Access,Active,User,Enabled,Low
2026-07-03 12:28:00,EMP_039,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 20:55:00,EMP_022,Password Change,Active,Administrator,Disabled,Low
2026-07-03 07:49:00,EMP_046,Login,Active,Administrator,Enabled,Low
2026-07-03 05:01:00,EMP_017,Login,Active,Administrator,Enabled,Low
2026-07-03 11:24:00,EMP_037,VPN Login,Active,User,Disabled,Low
2026-07-03 04:31:00,EMP_025,VPN Login,Active,Power User,Enabled,Low
2026-07-03 14:28:00,EMP_033,Login,Active,Power User,Enabled,Low
2026-07-03 00:35:00,EMP_043,Password Change,Active,Administrator,Enabled,Low
2026-07-03 22:43:00,EMP_032,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 16:09:00,EMP_037,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 00:46:00,EMP_042,Database Access,Active,Administrator,Enabled,Low
2026-07-03 22:16:00,BACKUP_ADMIN,Password Change,Active,Power User,Disabled,Low
2026-07-03 08:25:00,EMP_045,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 13:55:00,EMP_046,Password Change,Active,Power User,Disabled,Low
2026-07-03 07:11:00,EMP_009,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 14:34:00,EMP_016,VPN Login,Active,User,Disabled,Low
2026-07-03 13:48:00,EMP_042,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 15:54:00,SOC_ANALYST,MFA Challenge,Active,User,Disabled,Low
2026-07-03 20:56:00,EMP_036,Password Change,Active,Power User,Enabled,Low
2026-07-03 03:41:00,EMP_027,VPN Login,Active,User,Enabled,Low
2026-07-03 16:24:00,NETWORK_ADMIN,VPN Login,Active,User,Enabled,Low
2026-07-03 18:05:00,EMP_012,Login,Active,Administrator,Disabled,Low
2026-07-03 14:58:00,EMP_048,Password Change,Active,Power User,Enabled,Low
2026-07-03 18:27:00,EMP_048,MFA Challenge,Active,User,Disabled,Low
2026-07-03 04:59:00,EMP_041,Login,Active,Power User,Enabled,Low
2026-07-03 03:43:00,EMP_040,Login,Active,Power User,Enabled,Low
2026-07-03 23:45:00,EMP_014,Login,Active,User,Disabled,Low
2026-07-03 23:54:00,EMP_028,MFA Challenge,Active,User,Enabled,Low
2026-07-03 10:17:00,EMP_023,VPN Login,Active,User,Disabled,Low
2026-07-03 19:20:00,SERVICE_SQL,Password Change,Active,Power User,Disabled,Low
2026-07-03 20:43:00,EMP_004,Password Change,Active,Power User,Disabled,Low
2026-07-03 06:09:00,EMP_041,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 12:52:00,EMP_031,Password Change,Active,Administrator,Disabled,Low
2026-07-03 07:36:00,EMP_049,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 21:10:00,EMP_005,VPN Login,Active,User,Disabled,Low
2026-07-03 12:19:00,EMP_012,VPN Login,Active,User,Enabled,Low
2026-07-03 07:01:00,EMP_014,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 10:27:00,EMP_006,Login,Active,User,Enabled,Low
2026-07-03 03:53:00,EMP_031,Password Change,Active,Power User,Enabled,Low
2026-07-03 22:24:00,EMP_008,Login,Active,User,Disabled,Low
2026-07-03 09:45:00,EMP_003,Database Access,Active,Administrator,Disabled,Low
2026-07-03 14:23:00,EMP_037,VPN Login,Active,Power User,Disabled,Low
2026-07-03 08:25:00,EMP_004,Database Access,Active,Administrator,Disabled,Low
2026-07-03 06:03:00,EMP_009,Database Access,Active,User,Enabled,Low
2026-07-03 10:53:00,EMP_036,Login,Active,Power User,Disabled,Low
2026-07-03 00:11:00,EMP_024,Password Change,Active,Administrator,Enabled,Low
2026-07-03 19:08:00,EMP_003,VPN Login,Active,Power User,Disabled,Low
2026-07-03 06:37:00,EMP_043,Login,Active,User,Enabled,Low
2026-07-03 14:47:00,EMP_046,Login,Active,User,Disabled,Low
2026-07-03 07:35:00,EMP_022,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 11:40:00,SERVICE_SQL,Password Change,Active,User,Enabled,Low
2026-07-03 10:45:00,EMP_039,VPN Login,Active,Power User,Enabled,Low
2026-07-03 09:42:00,SERVICE_SQL,Password Change,Active,Administrator,Disabled,Low
2026-07-03 12:01:00,NETWORK_ADMIN,VPN Login,Active,Power User,Enabled,Low
2026-07-03 16:29:00,EMP_020,VPN Login,Active,User,Enabled,Low
2026-07-03 15:13:00,EMP_033,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 05:03:00,EMP_009,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 18:18:00,EMP_031,Database Access,Active,User,Enabled,Low
2026-07-03 07:20:00,EMP_023,Password Change,Active,User,Disabled,Low
2026-07-03 04:36:00,EMP_022,Database Access,Active,User,Enabled,Low
2026-07-03 01:44:00,EMP_025,MFA Challenge,Active,User,Disabled,Low
2026-07-03 11:31:00,EMP_025,Login,Active,User,Enabled,Low
2026-07-03 14:56:00,EMP_045,Password Change,Active,Power User,Enabled,Low
2026-07-03 20:02:00,EMP_021,MFA Challenge,Active,User,Disabled,Low
2026-07-03 05:30:00,EMP_023,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 08:24:00,BACKUP_ADMIN,Password Change,Active,User,Disabled,Low
2026-07-03 12:20:00,EMP_027,VPN Login,Active,User,Enabled,Low
2026-07-03 09:34:00,EMP_023,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 00:56:00,EMP_025,VPN Login,Active,Power User,Disabled,Low
2026-07-03 05:46:00,EMP_028,Database Access,Active,Power User,Disabled,Low
2026-07-03 12:38:00,EMP_020,VPN Login,Active,Power User,Disabled,Low
2026-07-03 14:32:00,EMP_001,Database Access,Active,Power User,Enabled,Low
2026-07-03 05:59:00,EMP_036,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 09:03:00,EMP_012,Login,Active,User,Disabled,Low
2026-07-03 01:34:00,EMP_001,Database Access,Active,Power User,Disabled,Low
2026-07-03 11:43:00,EMP_010,VPN Login,Active,Power User,Disabled,Low
2026-07-03 18:48:00,EMP_024,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 03:21:00,EMP_020,MFA Challenge,Active,Power User,Disabled,Low
2026-07-03 07:18:00,EMP_022,Login,Active,Administrator,Enabled,Low
2026-07-03 16:24:00,EMP_011,VPN Login,Active,Power User,Disabled,Low
2026-07-03 16:24:00,EMP_018,VPN Login,Active,User,Disabled,Low
2026-07-03 11:12:00,EMP_008,Database Access,Active,Power User,Disabled,Low
2026-07-03 20:38:00,EMP_032,Login,Active,User,Enabled,Low
2026-07-03 15:53:00,EMP_024,MFA Challenge,Active,User,Disabled,Low
2026-07-03 05:31:00,EMP_002,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 15:15:00,EMP_038,Password Change,Active,Power User,Disabled,Low
2026-07-03 09:20:00,SOC_ANALYST,VPN Login,Active,Power User,Disabled,Low
2026-07-03 21:06:00,EMP_046,VPN Login,Active,Power User,Enabled,Low
2026-07-03 18:10:00,EMP_039,MFA Challenge,Active,Administrator,Enabled,Low
2026-07-03 19:41:00,EMP_033,MFA Challenge,Active,Power User,Enabled,Low
2026-07-03 07:13:00,EMP_032,Login,Active,User,Enabled,Low
2026-07-03 05:19:00,EMP_043,Database Access,Active,Administrator,Disabled,Low
2026-07-03 05:35:00,EMP_032,VPN Login,Active,User,Enabled,Low
2026-07-03 03:57:00,EMP_040,Login,Active,User,Enabled,Low
2026-07-03 00:54:00,EMP_031,Database Access,Active,Administrator,Enabled,Low
2026-07-03 14:12:00,EMP_017,Database Access,Active,User,Disabled,Low
2026-07-03 23:29:00,EMP_024,VPN Login,Active,Administrator,Enabled,Low
2026-07-03 17:40:00,EMP_043,Login,Active,Power User,Enabled,Low
2026-07-03 03:32:00,EMP_032,VPN Login,Active,Administrator,Disabled,Low
2026-07-03 08:51:00,EMP_008,Login,Active,Power User,Enabled,Low
2026-07-03 23:50:00,EMP_047,VPN Login,Active,User,Disabled,Low
2026-07-03 08:34:00,EMP_006,Password Change,Active,Administrator,Disabled,Low
2026-07-03 10:18:00,EMP_042,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 16:21:00,EMP_010,Password Change,Active,Power User,Enabled,Low
2026-07-03 11:57:00,SERVICE_SQL,Password Change,Active,Power User,Disabled,Low
2026-07-03 06:56:00,BACKUP_ADMIN,MFA Challenge,Active,User,Disabled,Low
2026-07-03 15:27:00,EMP_040,Password Change,Active,Administrator,Disabled,Low
2026-07-03 02:37:00,EMP_021,Database Access,Active,Administrator,Enabled,Low
2026-07-03 23:30:00,EMP_048,MFA Challenge,Active,Administrator,Disabled,Low
2026-07-03 08:15:00,EMP_034,Login,Active,Administrator,Disabled,Low
