Timestamp,Building,Camera,Zone,Event,Confidence,Person
2026-07-03 00:14:00,Building_A,CAM-11,Server Room,Employee Walking,91,SOC_ANALYST
2026-07-03 09:33:00,Building_C,CAM-02,Finance Office,Door Open,86,EMP_035
2026-07-03 14:17:00,Building_B,CAM-10,Reception,Door Open,85,EMP_009
2026-07-03 05:55:00,Building_C,CAM-09,Finance Office,Person Entering,85,EMP_034
2026-07-03 00:53:00,Building_C,CAM-02,SOC,Employee Walking,80,EMP_026
2026-07-03 04:54:00,Building_C,CAM-07,Finance Office,Person Entering,86,EMP_034
2026-07-03 12:55:00,Building_A,CAM-01,Emergency Exit,Employee Walking,98,EMP_010
2026-07-03 02:28:00,Building_A,CAM-14,Reception,Person Entering,80,EMP_018
2026-07-03 05:06:00,Building_B,CAM-04,Loading Dock,Employee Walking,95,EMP_046
2026-07-03 07:47:00,Building_A,CAM-03,Server Room,Employee Walking,85,EMP_038
2026-07-03 14:15:00,Building_C,CAM-13,Main Entrance,Person Entering,91,EMP_034
2026-07-03 10:29:00,Building_C,CAM-07,HR Office,Person Entering,82,EMP_045
2026-07-03 00:54:00,Building_A,CAM-03,SOC,Person Entering,88,EMP_007
2026-07-03 15:53:00,Building_C,CAM-08,SOC,Person Entering,98,EMP_014
2026-07-03 03:48:00,Building_C,CAM-10,HR Office,Door Open,91,EMP_037
2026-07-03 17:20:00,Building_A,CAM-15,Server Room,Employee Walking,96,EMP_020
2026-07-03 16:41:00,Building_C,CAM-11,Server Room,Door Open,81,EMP_048
2026-07-03 05:56:00,Building_A,CAM-08,Finance Office,Employee Walking,99,EMP_048
2026-07-03 22:18:00,Building_B,CAM-08,Finance Office,Door Open,84,EMP_035
2026-07-03 11:29:00,Building_A,CAM-04,Finance Office,Door Open,82,EMP_038
2026-07-03 21:38:00,Building_B,CAM-02,Reception,Door Open,82,EMP_044
2026-07-03 22:30:00,Building_A,CAM-02,Server Room,Employee Walking,90,EMP_040
2026-07-03 14:53:00,Building_C,CAM-07,Main Entrance,Person Entering,91,EMP_003
2026-07-03 18:14:00,Building_C,CAM-04,Finance Office,Person Entering,89,EMP_011
2026-07-03 15:31:00,Building_C,CAM-10,SOC,Person Entering,96,EMP_038
2026-07-03 14:43:00,Building_B,CAM-15,Emergency Exit,Person Entering,98,EMP_024
2026-07-03 02:18:00,Building_B,CAM-01,HR Office,Employee Walking,95,EMP_023
2026-07-03 14:34:00,Building_A,CAM-15,Main Entrance,Employee Walking,83,EMP_042
2026-07-03 03:14:00,Building_A,CAM-03,Reception,Door Open,89,BACKUP_ADMIN
2026-07-03 22:05:00,Building_B,CAM-09,Reception,Person Entering,97,EMP_011
2026-07-03 19:36:00,Building_A,CAM-02,Loading Dock,Person Entering,97,EMP_004
2026-07-03 13:08:00,Building_B,CAM-09,Finance Office,Employee Walking,84,EMP_019
2026-07-03 22:00:00,Building_B,CAM-02,Loading Dock,Person Entering,93,EMP_041
2026-07-03 16:20:00,Building_C,CAM-09,Reception,Person Entering,84,EMP_014
2026-07-03 02:44:00,Building_C,CAM-10,Finance Office,Person Entering,99,EMP_038
2026-07-03 00:47:00,Building_A,CAM-01,HR Office,Person Entering,88,EMP_026
2026-07-03 02:14:00,Building_A,CAM-14,Loading Dock,Employee Walking,84,EMP_035
2026-07-03 23:02:00,Building_B,CAM-15,Reception,Door Open,93,EMP_005
2026-07-03 09:09:00,Building_C,CAM-11,Loading Dock,Door Open,84,EMP_003
2026-07-03 11:09:00,Building_C,CAM-02,Loading Dock,Door Open,98,EMP_007
2026-07-03 08:15:00,Building_A,CAM-14,SOC,Person Entering,80,EMP_012
2026-07-03 07:18:00,Building_B,CAM-13,Server Room,Door Open,85,EMP_043
2026-07-03 21:48:00,Building_A,CAM-01,Main Entrance,Employee Walking,83,EMP_022
2026-07-03 14:13:00,Building_C,CAM-15,HR Office,Person Entering,99,EMP_023
2026-07-03 04:25:00,Building_B,CAM-04,Emergency Exit,Door Open,84,EMP_046
2026-07-03 04:26:00,Building_C,CAM-15,Main Entrance,Person Entering,98,EMP_006
2026-07-03 00:58:00,Building_A,CAM-06,Loading Dock,Door Open,85,EMP_043
2026-07-03 14:35:00,Building_B,CAM-01,Main Entrance,Person Entering,86,EMP_021
2026-07-03 00:20:00,Building_B,CAM-04,Emergency Exit,Door Open,81,EMP_045
2026-07-03 04:06:00,Building_A,CAM-06,Emergency Exit,Door Open,91,EMP_027
2026-07-03 10:46:00,Building_A,CAM-09,Reception,Person Entering,88,EMP_010
2026-07-03 02:11:00,Building_C,CAM-08,Main Entrance,Door Open,84,NETWORK_ADMIN
2026-07-03 03:58:00,Building_B,CAM-08,HR Office,Employee Walking,100,EMP_044
2026-07-03 19:06:00,Building_C,CAM-02,Server Room,Employee Walking,84,EMP_036
2026-07-03 19:18:00,Building_C,CAM-10,HR Office,Employee Walking,91,EMP_005
2026-07-03 00:43:00,Building_B,CAM-12,Finance Office,Person Entering,99,EMP_038
2026-07-03 15:05:00,Building_B,CAM-10,Loading Dock,Door Open,88,EMP_023
2026-07-03 15:52:00,Building_C,CAM-12,SOC,Door Open,81,EMP_013
2026-07-03 03:51:00,Building_A,CAM-03,SOC,Door Open,98,EMP_027
2026-07-03 20:55:00,Building_C,CAM-07,Emergency Exit,Door Open,98,EMP_044
2026-07-03 12:26:00,Building_A,CAM-15,Loading Dock,Door Open,92,EMP_008
2026-07-03 10:20:00,Building_A,CAM-07,HR Office,Person Entering,85,EMP_007
2026-07-03 15:03:00,Building_A,CAM-14,Finance Office,Employee Walking,91,EMP_038
2026-07-03 13:29:00,Building_A,CAM-05,Emergency Exit,Door Open,83,EMP_048
2026-07-03 18:25:00,Building_C,CAM-13,Loading Dock,Person Entering,85,EMP_043
2026-07-03 08:16:00,Building_C,CAM-15,Reception,Employee Walking,94,EMP_004
2026-07-03 22:48:00,Building_A,CAM-03,Main Entrance,Door Open,97,EMP_014
2026-07-03 05:13:00,Building_C,CAM-04,Server Room,Door Open,93,EMP_048
2026-07-03 06:39:00,Building_A,CAM-04,Main Entrance,Person Entering,87,EMP_012
2026-07-03 11:07:00,Building_B,CAM-15,Main Entrance,Employee Walking,88,BACKUP_ADMIN
2026-07-03 13:23:00,Building_A,CAM-12,SOC,Door Open,92,EMP_043
2026-07-03 15:25:00,Building_A,CAM-09,Loading Dock,Door Open,86,EMP_024
2026-07-03 10:40:00,Building_A,CAM-12,HR Office,Employee Walking,93,EMP_046
2026-07-03 23:34:00,Building_C,CAM-06,HR Office,Employee Walking,81,EMP_010
2026-07-03 03:28:00,Building_C,CAM-14,Loading Dock,Door Open,86,EMP_039
2026-07-03 00:35:00,Building_A,CAM-06,Reception,Door Open,86,EMP_022
2026-07-03 02:28:00,Building_B,CAM-03,Main Entrance,Person Entering,93,EMP_033
2026-07-03 18:25:00,Building_B,CAM-14,Loading Dock,Person Entering,87,EMP_011
2026-07-03 21:38:00,Building_A,CAM-03,Loading Dock,Door Open,98,EMP_032
2026-07-03 07:23:00,Building_A,CAM-12,HR Office,Door Open,82,EMP_025
2026-07-03 15:37:00,Building_A,CAM-11,Finance Office,Door Open,96,EMP_049
2026-07-03 10:11:00,Building_B,CAM-15,Main Entrance,Door Open,98,EMP_005
2026-07-03 23:58:00,Building_B,CAM-10,Server Room,Person Entering,97,SERVICE_SQL
2026-07-03 06:49:00,Building_C,CAM-04,Server Room,Employee Walking,95,EMP_032
2026-07-03 16:43:00,Building_B,CAM-06,HR Office,Door Open,100,EMP_049
2026-07-03 18:09:00,Building_B,CAM-03,Reception,Employee Walking,80,EMP_021
2026-07-03 17:13:00,Building_B,CAM-13,Reception,Person Entering,89,EMP_026
2026-07-03 22:36:00,Building_B,CAM-07,SOC,Employee Walking,97,SOC_ANALYST
2026-07-03 02:54:00,Building_A,CAM-12,Emergency Exit,Employee Walking,100,EMP_045
2026-07-03 16:48:00,Building_B,CAM-01,Emergency Exit,Door Open,88,EMP_033
2026-07-03 21:12:00,Building_B,CAM-01,Server Room,Door Open,82,EMP_026
2026-07-03 12:20:00,Building_A,CAM-05,Loading Dock,Employee Walking,94,EMP_033
2026-07-03 20:30:00,Building_C,CAM-01,Reception,Door Open,89,EMP_044
2026-07-03 13:57:00,Building_C,CAM-11,Loading Dock,Employee Walking,98,EMP_037
2026-07-03 16:42:00,Building_C,CAM-01,Reception,Employee Walking,94,EMP_047
2026-07-03 11:17:00,Building_B,CAM-11,SOC,Door Open,97,EMP_002
2026-07-03 22:12:00,Building_A,CAM-12,Main Entrance,Employee Walking,97,EMP_026
2026-07-03 19:19:00,Building_C,CAM-09,Main Entrance,Door Open,90,EMP_022
2026-07-03 08:04:00,Building_B,CAM-08,Server Room,Door Open,89,EMP_047
2026-07-03 02:03:00,Building_B,CAM-02,Loading Dock,Person Entering,93,EMP_026
2026-07-03 07:24:00,Building_A,CAM-10,Main Entrance,Door Open,89,EMP_025
2026-07-03 16:55:00,Building_B,CAM-07,Reception,Employee Walking,88,EMP_032
2026-07-03 04:15:00,Building_A,CAM-01,Server Room,Person Entering,93,EMP_023
2026-07-03 10:08:00,Building_A,CAM-04,Finance Office,Door Open,84,EMP_005
2026-07-03 07:19:00,Building_C,CAM-02,Main Entrance,Employee Walking,82,EMP_048
2026-07-03 04:42:00,Building_A,CAM-14,Server Room,Person Entering,86,EMP_024
2026-07-03 01:09:00,Building_B,CAM-05,SOC,Person Entering,86,EMP_013
2026-07-03 00:54:00,Building_B,CAM-15,Reception,Employee Walking,100,EMP_007
2026-07-03 02:29:00,Building_B,CAM-11,Finance Office,Door Open,82,EMP_046
2026-07-03 03:58:00,Building_A,CAM-11,Emergency Exit,Person Entering,94,EMP_017
2026-07-03 05:23:00,Building_C,CAM-07,Loading Dock,Door Open,89,EMP_031
2026-07-03 19:47:00,Building_C,CAM-12,Loading Dock,Person Entering,86,EMP_023
2026-07-03 23:16:00,Building_B,CAM-11,Emergency Exit,Person Entering,91,EMP_036
2026-07-03 23:57:00,Building_A,CAM-11,Reception,Door Open,86,EMP_002
2026-07-03 03:44:00,Building_B,CAM-11,Finance Office,Person Entering,95,EMP_050
2026-07-03 13:06:00,Building_B,CAM-01,Emergency Exit,Door Open,82,EMP_020
2026-07-03 21:28:00,Building_A,CAM-09,Finance Office,Person Entering,80,EMP_044
2026-07-03 10:57:00,Building_C,CAM-01,Emergency Exit,Person Entering,84,EMP_007
2026-07-03 08:56:00,Building_B,CAM-09,Server Room,Door Open,84,EMP_012
2026-07-03 06:21:00,Building_C,CAM-07,Finance Office,Employee Walking,80,EMP_011
2026-07-03 22:06:00,Building_B,CAM-09,Finance Office,Door Open,93,EMP_040
2026-07-03 07:44:00,Building_C,CAM-10,Server Room,Person Entering,97,EMP_027
2026-07-03 08:27:00,Building_B,CAM-14,SOC,Employee Walking,99,EMP_006
2026-07-03 20:13:00,Building_B,CAM-05,Server Room,Person Entering,88,EMP_024
2026-07-03 19:14:00,Building_B,CAM-03,Reception,Person Entering,90,EMP_039
2026-07-03 16:49:00,Building_A,CAM-03,SOC,Door Open,81,EMP_038
2026-07-03 18:01:00,Building_C,CAM-10,Server Room,Employee Walking,96,EMP_034
2026-07-03 04:03:00,Building_C,CAM-01,Main Entrance,Person Entering,81,EMP_040
2026-07-03 06:04:00,Building_A,CAM-12,SOC,Person Entering,85,EMP_001
2026-07-03 02:02:00,Building_A,CAM-06,SOC,Person Entering,89,EMP_012
2026-07-03 04:32:00,Building_B,CAM-12,Finance Office,Employee Walking,85,EMP_010
2026-07-03 05:31:00,Building_C,CAM-11,HR Office,Door Open,97,EMP_041
2026-07-03 05:59:00,Building_A,CAM-15,Emergency Exit,Door Open,90,EMP_022
2026-07-03 21:28:00,Building_C,CAM-08,SOC,Door Open,84,EMP_009
2026-07-03 19:41:00,Building_C,CAM-12,Finance Office,Employee Walking,92,EMP_033
2026-07-03 02:24:00,Building_B,CAM-13,Emergency Exit,Person Entering,94,EMP_024
2026-07-03 16:08:00,Building_A,CAM-14,Server Room,Person Entering,82,EMP_022
2026-07-03 10:15:00,Building_C,CAM-13,HR Office,Door Open,84,NETWORK_ADMIN
2026-07-03 03:55:00,Building_A,CAM-09,Reception,Door Open,87,BACKUP_ADMIN
2026-07-03 22:19:00,Building_A,CAM-05,Loading Dock,Person Entering,82,EMP_030
2026-07-03 17:59:00,Building_C,CAM-04,Loading Dock,Door Open,94,EMP_017
2026-07-03 14:11:00,Building_B,CAM-06,Loading Dock,Person Entering,93,EMP_012
2026-07-03 02:56:00,Building_B,CAM-08,Emergency Exit,Person Entering,81,EMP_029
2026-07-03 02:39:00,Building_B,CAM-11,SOC,Person Entering,99,EMP_033
2026-07-03 22:17:00,Building_B,CAM-13,HR Office,Employee Walking,96,EMP_016
2026-07-03 00:40:00,Building_B,CAM-08,Finance Office,Person Entering,93,EMP_032
2026-07-03 11:45:00,Building_C,CAM-02,Emergency Exit,Employee Walking,98,EMP_032
2026-07-03 04:54:00,Building_A,CAM-13,HR Office,Employee Walking,84,EMP_042
2026-07-03 07:12:00,Building_A,CAM-13,HR Office,Person Entering,84,EMP_003
2026-07-03 02:39:00,Building_C,CAM-05,Loading Dock,Person Entering,96,EMP_028
2026-07-03 21:15:00,Building_C,CAM-06,Emergency Exit,Employee Walking,99,EMP_022
2026-07-03 08:53:00,Building_B,CAM-04,Reception,Employee Walking,86,EMP_002
2026-07-03 07:26:00,Building_B,CAM-15,Reception,Door Open,84,EMP_046
2026-07-03 15:11:00,Building_A,CAM-07,HR Office,Employee Walking,97,EMP_019
2026-07-03 06:13:00,Building_A,CAM-10,Emergency Exit,Person Entering,89,EMP_011
2026-07-03 20:02:00,Building_A,CAM-07,SOC,Door Open,98,EMP_024
2026-07-03 13:24:00,Building_B,CAM-10,Server Room,Person Entering,95,EMP_008
2026-07-03 04:54:00,Building_B,CAM-05,Emergency Exit,Employee Walking,88,EMP_008
2026-07-03 10:26:00,Building_C,CAM-10,Main Entrance,Employee Walking,92,EMP_015
2026-07-03 17:22:00,Building_A,CAM-08,Finance Office,Employee Walking,96,EMP_022
2026-07-03 05:49:00,Building_A,CAM-05,SOC,Employee Walking,95,EMP_041
2026-07-03 21:00:00,Building_A,CAM-12,Loading Dock,Person Entering,82,EMP_044
2026-07-03 13:24:00,Building_C,CAM-06,HR Office,Employee Walking,93,EMP_001
2026-07-03 22:28:00,Building_A,CAM-05,Server Room,Person Entering,80,EMP_015
2026-07-03 08:49:00,Building_A,CAM-14,Server Room,Person Entering,86,EMP_021
2026-07-03 06:46:00,Building_A,CAM-08,Finance Office,Door Open,82,EMP_050
2026-07-03 12:08:00,Building_A,CAM-01,HR Office,Door Open,82,NETWORK_ADMIN
2026-07-03 04:50:00,Building_C,CAM-10,HR Office,Employee Walking,85,EMP_047
2026-07-03 01:54:00,Building_A,CAM-15,Finance Office,Employee Walking,80,EMP_011
2026-07-03 17:16:00,Building_B,CAM-02,Server Room,Person Entering,96,EMP_004
2026-07-03 06:38:00,Building_B,CAM-10,Emergency Exit,Person Entering,91,EMP_049
2026-07-03 20:21:00,Building_B,CAM-06,Loading Dock,Door Open,92,EMP_033
2026-07-03 10:02:00,Building_C,CAM-15,Main Entrance,Door Open,87,EMP_026
2026-07-03 15:04:00,Building_C,CAM-09,Main Entrance,Employee Walking,97,EMP_038
2026-07-03 00:34:00,Building_C,CAM-09,SOC,Employee Walking,90,EMP_032
2026-07-03 08:04:00,Building_A,CAM-05,Loading Dock,Person Entering,91,EMP_010
2026-07-03 08:09:00,Building_B,CAM-12,Loading Dock,Employee Walking,90,EMP_048
2026-07-03 04:49:00,Building_B,CAM-01,Reception,Person Entering,87,EMP_037
2026-07-03 18:04:00,Building_A,CAM-09,HR Office,Door Open,98,SOC_ANALYST
2026-07-03 00:02:00,Building_A,CAM-11,Emergency Exit,Employee Walking,84,EMP_043
2026-07-03 20:47:00,Building_A,CAM-12,Server Room,Employee Walking,90,EMP_042
2026-07-03 18:39:00,Building_C,CAM-14,Finance Office,Person Entering,92,EMP_036
2026-07-03 23:43:00,Building_C,CAM-11,Loading Dock,Door Open,96,EMP_026
2026-07-03 06:47:00,Building_B,CAM-13,Main Entrance,Employee Walking,97,EMP_006
2026-07-03 17:54:00,Building_A,CAM-02,Reception,Employee Walking,93,EMP_009
2026-07-03 16:18:00,Building_A,CAM-03,Emergency Exit,Person Entering,87,EMP_032
2026-07-03 13:19:00,Building_B,CAM-09,Main Entrance,Person Entering,81,NETWORK_ADMIN
2026-07-03 21:09:00,Building_C,CAM-03,Server Room,Person Entering,83,EMP_026
2026-07-03 03:42:00,Building_B,CAM-10,Server Room,Person Entering,95,EMP_014
2026-07-03 23:44:00,Building_B,CAM-04,Server Room,Employee Walking,88,EMP_041
2026-07-03 04:57:00,Building_C,CAM-04,Server Room,Door Open,96,EMP_025
2026-07-03 07:40:00,Building_C,CAM-09,Server Room,Person Entering,97,EMP_042
2026-07-03 08:42:00,Building_C,CAM-02,Reception,Employee Walking,96,EMP_037
2026-07-03 04:56:00,Building_C,CAM-07,Finance Office,Employee Walking,100,EMP_018
2026-07-03 07:06:00,Building_A,CAM-01,HR Office,Door Open,94,EMP_011
2026-07-03 10:54:00,Building_C,CAM-12,HR Office,Person Entering,82,EMP_029
2026-07-03 01:59:00,Building_A,CAM-01,Emergency Exit,Employee Walking,87,EMP_031
2026-07-03 15:49:00,Building_A,CAM-03,Finance Office,Person Entering,88,EMP_003
2026-07-03 15:56:00,Building_B,CAM-05,Server Room,Door Open,95,EMP_041
2026-07-03 20:22:00,Building_A,CAM-09,Main Entrance,Door Open,96,EMP_021
2026-07-03 12:15:00,Building_A,CAM-10,Server Room,Employee Walking,84,EMP_050
2026-07-03 20:56:00,Building_A,CAM-08,Loading Dock,Door Open,90,EMP_046
2026-07-03 23:39:00,Building_C,CAM-03,Loading Dock,Employee Walking,96,SERVICE_SQL
2026-07-03 01:18:00,Building_B,CAM-14,HR Office,Person Entering,90,EMP_020
2026-07-03 03:55:00,Building_A,CAM-12,SOC,Person Entering,87,EMP_002
2026-07-03 04:54:00,Building_B,CAM-12,Main Entrance,Employee Walking,84,EMP_042
2026-07-03 14:41:00,Building_C,CAM-14,SOC,Person Entering,96,EMP_031
2026-07-03 14:34:00,Building_C,CAM-04,Server Room,Door Open,82,EMP_003
2026-07-03 22:30:00,Building_A,CAM-07,HR Office,Employee Walking,82,EMP_031
2026-07-03 06:54:00,Building_C,CAM-09,Loading Dock,Employee Walking,89,EMP_026
2026-07-03 02:21:00,Building_B,CAM-03,Emergency Exit,Door Open,93,EMP_048
2026-07-03 17:21:00,Building_B,CAM-08,SOC,Door Open,95,EMP_023
2026-07-03 23:06:00,Building_B,CAM-15,HR Office,Door Open,84,EMP_009
2026-07-03 00:21:00,Building_A,CAM-08,Main Entrance,Person Entering,98,EMP_002
2026-07-03 21:24:00,Building_A,CAM-06,SOC,Door Open,97,EMP_020
2026-07-03 05:08:00,Building_A,CAM-03,HR Office,Person Entering,93,EMP_023
2026-07-03 17:06:00,Building_A,CAM-08,Loading Dock,Person Entering,90,EMP_043
2026-07-03 05:47:00,Building_C,CAM-06,Reception,Door Open,89,SOC_ANALYST
2026-07-03 02:25:00,Building_A,CAM-10,SOC,Employee Walking,96,EMP_007
2026-07-03 12:10:00,Building_A,CAM-06,Finance Office,Person Entering,99,EMP_004
2026-07-03 16:50:00,Building_B,CAM-03,Server Room,Employee Walking,100,EMP_009
2026-07-03 13:55:00,Building_A,CAM-04,SOC,Person Entering,96,EMP_005
2026-07-03 18:27:00,Building_B,CAM-15,HR Office,Employee Walking,82,EMP_021
2026-07-04 00:00:00,Building_B,CAM-03,Loading Dock,Employee Walking,82,EMP_022
2026-07-03 21:00:00,Building_B,CAM-13,Server Room,Door Open,82,EMP_023
2026-07-03 19:20:00,Building_C,CAM-02,Loading Dock,Door Open,94,EMP_034
2026-07-03 07:45:00,Building_B,CAM-12,Server Room,Person Entering,89,EMP_038
2026-07-03 15:53:00,Building_B,CAM-06,Finance Office,Employee Walking,81,EMP_016
2026-07-03 06:52:00,Building_C,CAM-05,Emergency Exit,Door Open,85,EMP_001
2026-07-03 14:34:00,Building_C,CAM-02,Loading Dock,Door Open,93,EMP_007
2026-07-03 13:20:00,Building_B,CAM-12,Finance Office,Door Open,82,EMP_047
2026-07-03 17:07:00,Building_A,CAM-12,SOC,Employee Walking,92,EMP_027
2026-07-03 10:23:00,Building_B,CAM-08,HR Office,Door Open,99,EMP_044
2026-07-03 11:47:00,Building_B,CAM-13,SOC,Door Open,80,BACKUP_ADMIN
2026-07-03 07:53:00,Building_C,CAM-11,SOC,Person Entering,95,EMP_025
2026-07-03 14:52:00,Building_A,CAM-04,Finance Office,Person Entering,97,EMP_013
2026-07-03 00:04:00,Building_C,CAM-13,SOC,Person Entering,99,EMP_021
2026-07-03 15:35:00,Building_C,CAM-15,Emergency Exit,Employee Walking,92,EMP_031
2026-07-03 10:36:00,Building_B,CAM-12,HR Office,Employee Walking,88,EMP_031
2026-07-03 07:11:00,Building_C,CAM-14,Reception,Person Entering,87,EMP_010
2026-07-03 19:26:00,Building_B,CAM-10,Emergency Exit,Employee Walking,95,EMP_012
2026-07-03 23:03:00,Building_A,CAM-02,SOC,Door Open,97,EMP_019
2026-07-03 17:42:00,Building_B,CAM-05,HR Office,Person Entering,90,EMP_044
2026-07-03 18:58:00,Building_B,CAM-05,Finance Office,Employee Walking,99,EMP_037
2026-07-03 10:20:00,Building_C,CAM-14,Emergency Exit,Door Open,87,EMP_050
2026-07-03 22:53:00,Building_B,CAM-13,Reception,Door Open,99,EMP_034
2026-07-03 05:25:00,Building_C,CAM-13,Finance Office,Person Entering,98,SERVICE_SQL
2026-07-03 18:34:00,Building_B,CAM-05,Main Entrance,Door Open,82,EMP_010
2026-07-03 03:31:00,Building_C,CAM-11,Server Room,Employee Walking,85,EMP_049
2026-07-03 11:23:00,Building_A,CAM-11,Emergency Exit,Employee Walking,85,EMP_032
2026-07-03 01:43:00,Building_B,CAM-06,Finance Office,Employee Walking,88,EMP_050
2026-07-03 23:25:00,Building_A,CAM-08,Server Room,Door Open,91,EMP_002
2026-07-03 12:00:00,Building_A,CAM-12,Finance Office,Person Entering,92,EMP_040
2026-07-03 05:22:00,Building_B,CAM-13,Loading Dock,Employee Walking,100,EMP_011
2026-07-03 12:45:00,Building_C,CAM-08,SOC,Employee Walking,84,EMP_026
2026-07-03 19:57:00,Building_C,CAM-12,Loading Dock,Employee Walking,88,EMP_045
2026-07-03 00:45:00,Building_A,CAM-06,SOC,Person Entering,84,EMP_029
2026-07-03 10:07:00,Building_A,CAM-03,Reception,Person Entering,100,EMP_011
2026-07-03 07:55:00,Building_B,CAM-09,Finance Office,Door Open,83,EMP_017
2026-07-03 21:25:00,Building_B,CAM-04,Finance Office,Door Open,98,EMP_038
2026-07-03 12:10:00,Building_B,CAM-07,Reception,Door Open,93,EMP_023
2026-07-03 02:23:00,Building_C,CAM-04,Finance Office,Employee Walking,99,EMP_031
2026-07-03 14:50:00,Building_B,CAM-12,Emergency Exit,Door Open,99,EMP_008
2026-07-03 21:04:00,Building_C,CAM-06,Main Entrance,Door Open,80,EMP_017
2026-07-03 13:15:00,Building_A,CAM-15,Loading Dock,Person Entering,99,EMP_018
2026-07-03 10:29:00,Building_A,CAM-01,Loading Dock,Employee Walking,98,EMP_003
2026-07-03 04:27:00,Building_B,CAM-14,Reception,Person Entering,91,EMP_022
2026-07-03 07:39:00,Building_C,CAM-08,HR Office,Door Open,85,NETWORK_ADMIN
2026-07-03 03:31:00,Building_B,CAM-11,Emergency Exit,Person Entering,86,EMP_045
2026-07-03 17:40:00,Building_B,CAM-09,Emergency Exit,Employee Walking,99,EMP_005
2026-07-03 10:26:00,Building_C,CAM-10,Loading Dock,Person Entering,88,EMP_006
2026-07-03 08:59:00,Building_C,CAM-07,Finance Office,Person Entering,100,EMP_037
2026-07-03 05:48:00,Building_C,CAM-14,Server Room,Employee Walking,83,NETWORK_ADMIN
2026-07-03 05:25:00,Building_A,CAM-09,Reception,Door Open,90,EMP_030
2026-07-03 00:35:00,Building_B,CAM-03,Emergency Exit,Person Entering,88,EMP_031
2026-07-03 06:33:00,Building_B,CAM-13,SOC,Door Open,94,EMP_003
2026-07-03 21:49:00,Building_B,CAM-09,Emergency Exit,Person Entering,92,EMP_041
2026-07-03 22:43:00,Building_C,CAM-04,Reception,Employee Walking,95,EMP_012
2026-07-03 22:53:00,Building_C,CAM-04,Main Entrance,Person Entering,81,EMP_041
2026-07-03 03:54:00,Building_C,CAM-07,Loading Dock,Door Open,97,EMP_040
2026-07-03 18:46:00,Building_A,CAM-05,Main Entrance,Door Open,87,EMP_012
2026-07-03 05:20:00,Building_A,CAM-01,Server Room,Door Open,83,EMP_042
